#YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD   PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT m/s  m/s,m,sec,sec,degT   hPa,degC,degC,degC,mi,ft
2022,11,2,19,56,999 99.0 99.0,1.09,10.53,4.54,96 9999.0,999,16,999,99,99
2022,11,2,20,26,999 99.0 99.0,1.11,10.53,4.4,103 9999.0,999,16,999,99,99
2022,11,2,20,56,999 99.0 99.0,1.07,9.88,4.38,68 9999.0,999,16,999,99,99
2022,11,2,21,26,999 99.0 99.0,1.11,9.88,4.52,93 9999.0,999,16,999,99,99
2022,11,2,21,56,999 99.0 99.0,1.12,9.88,4.62,86 9999.0,999,16,999,99,99
2022,11,2,22,26,999 99.0 99.0,1.02,9.88,4.66,85 9999.0,999,16,999,99,99
2022,11,2,22,56,999 99.0 99.0,0.99,10.53,4.5,93 9999.0,999,15.9,999,99,99
2022,11,2,23,26,999 99.0 99.0,0.98,10.53,4.64,106 9999.0,999,15.9,999,99,99
2022,11,2,23,56,999 99.0 99.0,0.93,10.53,4.65,94 9999.0,999,15.9,999,99,99
2022,11,3,0,26,999 99.0 99.0,1.02,9.88,5.4,93 9999.0,999,15.9,999,99,99
2022,11,3,0,56,999 99.0 99.0,0.9,10.53,4.81,87 9999.0,999,15.9,999,99,99
2022,11,3,1,26,999 99.0 99.0,0.95,10.53,4.64,89 9999.0,999,16,999,99,99
2022,11,3,1,56,999 99.0 99.0,0.9,9.88,4.55,89 9999.0,999,16,999,99,99
2022,11,3,2,26,999 99.0 99.0,0.91,9.88,4.74,90 9999.0,999,16,999,99,99
2022,11,3,2,56,999 99.0 99.0,0.92,9.09,4.76,96 9999.0,999,16,999,99,99
2022,11,3,3,26,999 99.0 99.0,0.88,9.88,4.9,85 9999.0,999,16,999,99,99
2022,11,3,3,56,999 99.0 99.0,0.92,9.09,4.96,94 9999.0,999,16,999,99,99
2022,11,3,4,26,999 99.0 99.0,0.93,9.88,5.07,89 9999.0,999,16,999,99,99
2022,11,3,4,56,999 99.0 99.0,0.93,9.88,5.19,93 9999.0,999,16,999,99,99
2022,11,3,5,26,999 99.0 99.0,0.9,9.09,4.9,90 9999.0,999,16,999,99,99
2022,11,3,5,56,999 99.0 99.0,0.89,9.09,4.71,92 9999.0,999,16,999,99,99
2022,11,3,6,26,999 99.0 99.0,0.99,9.09,4.75,96 9999.0,999,16,999,99,99
2022,11,3,6,56,999 99.0 99.0,1.03,9.09,4.86,92 9999.0,999,16,999,99,99
2022,11,3,7,26,999 99.0 99.0,0.96,9.88,4.43,80 9999.0,999,16,999,99,99
2022,11,3,7,56,999 99.0 99.0,0.99,9.88,4.57,83 9999.0,999,16,999,99,99
2022,11,3,8,26,999 99.0 99.0,0.99,9.88,4.61,85 9999.0,999,16,999,99,99
2022,11,3,8,56,999 99.0 99.0,0.98,9.88,4.79,102 9999.0,999,16,999,99,99
2022,11,3,9,26,999 99.0 99.0,0.97,9.09,5.03,99 9999.0,999,16,999,99,99
2022,11,3,9,56,999 99.0 99.0,0.95,9.88,4.74,85 9999.0,999,16,999,99,99
2022,11,3,10,26,999 99.0 99.0,0.94,9.88,4.59,99 9999.0,999,16,999,99,99
2022,11,3,10,56,999 99.0 99.0,1.01,9.09,4.63,94 9999.0,999,16,999,99,99
2022,11,3,11,26,999 99.0 99.0,1.04,9.09,4.46,94 9999.0,999,15.9,999,99,99
2022,11,3,11,56,999 99.0 99.0,1.06,9.09,4.59,93 9999.0,999,15.9,999,99,99
2022,11,3,12,26,999 99.0 99.0,1.04,9.88,4.29,104 9999.0,999,15.9,999,99,99
2022,11,3,12,56,999 99.0 99.0,1.1,9.88,4.59,97 9999.0,999,16,999,99,99
2022,11,3,13,26,999 99.0 99.0,1.18,9.09,4.72,92 9999.0,999,15.9,999,99,99
2022,11,3,13,56,999 99.0 99.0,1.23,9.88,4.68,100 9999.0,999,16,999,99,99
2022,11,3,14,26,999 99.0 99.0,1.31,5,4.74,64 9999.0,999,16,999,99,99
2022,11,3,14,56,999 99.0 99.0,1.32,9.88,4.93,87 9999.0,999,16,999,99,99
2022,11,3,15,26,999 99.0 99.0,1.32,9.88,5.03,92 9999.0,999,16,999,99,99
2022,11,3,15,56,999 99.0 99.0,1.4,5.26,5.01,68 9999.0,999,16,999,99,99
2022,11,3,16,26,999 99.0 99.0,1.39,5.26,5.06,80 9999.0,999,16.1,999,99,99
2022,11,3,16,56,999 99.0 99.0,1.42,9.88,5.11,85 9999.0,999,16.1,999,99,99
2022,11,3,17,26,999 99.0 99.0,1.49,5.56,5.29,73 9999.0,999,16.2,999,99,99
2022,11,3,17,56,999 99.0 99.0,1.48,9.88,5.38,79 9999.0,999,16.2,999,99,99
2022,11,3,18,26,999 99.0 99.0,1.45,9.88,5.33,89 9999.0,999,16.1,999,99,99
2022,11,3,18,56,999 99.0 99.0,1.37,6.25,5.2,75 9999.0,999,16.1,999,99,99
2022,11,3,19,26,999 99.0 99.0,1.39,5.56,5.25,78 9999.0,999,16.2,999,99,99
2022,11,3,19,56,999 99.0 99.0,1.38,9.88,5.41,87 9999.0,999,16.2,999,99,99
2022,11,3,20,26,999 99.0 99.0,1.41,5.88,5.35,75 9999.0,999,16.1,999,99,99
2022,11,3,20,56,999 99.0 99.0,1.33,6.67,5.35,79 9999.0,999,16.1,999,99,99
2022,11,3,21,26,999 99.0 99.0,1.26,9.88,5.16,82 9999.0,999,16.3,999,99,99
2022,11,3,21,56,999 99.0 99.0,1.25,9.88,5.21,83 9999.0,999,16.2,999,99,99
2022,11,3,22,26,999 99.0 99.0,1.31,10.53,5.22,86 9999.0,999,16.1,999,99,99
2022,11,3,22,56,999 99.0 99.0,1.24,9.88,5.21,90 9999.0,999,16.1,999,99,99
2022,11,3,23,26,999 99.0 99.0,1.18,9.09,5.11,93 9999.0,999,16.1,999,99,99
2022,11,3,23,56,999 99.0 99.0,1.28,6.67,5.07,79 9999.0,999,16,999,99,99
2022,11,4,0,26,999 99.0 99.0,1.27,9.88,5.23,87 9999.0,999,15.9,999,99,99
2022,11,4,0,56,999 99.0 99.0,1.16,10.53,5.13,103 9999.0,999,16,999,99,99
2022,11,4,1,26,999 99.0 99.0,1.14,9.88,5.39,89 9999.0,999,16.1,999,99,99
2022,11,4,1,56,999 99.0 99.0,1.16,9.88,5.64,90 9999.0,999,16,999,99,99
2022,11,4,2,26,999 99.0 99.0,1.12,9.88,5.35,90 9999.0,999,16,999,99,99
2022,11,4,2,56,999 99.0 99.0,1.19,9.88,5.66,93 9999.0,999,16,999,99,99
2022,11,4,3,26,999 99.0 99.0,1.2,9.88,5.78,79 9999.0,999,16,999,99,99
2022,11,4,3,56,999 99.0 99.0,1.2,9.88,5.82,92 9999.0,999,16,999,99,99
2022,11,4,4,26,999 99.0 99.0,1.11,9.09,5.5,76 9999.0,999,16,999,99,99
2022,11,4,4,56,999 99.0 99.0,1.11,9.88,5.74,87 9999.0,999,16.1,999,99,99
2022,11,4,5,26,999 99.0 99.0,1.17,9.09,5.71,93 9999.0,999,16.1,999,99,99
2022,11,4,5,56,999 99.0 99.0,1.16,9.09,5.91,87 9999.0,999,16.1,999,99,99
2022,11,4,6,26,999 99.0 99.0,1.11,9.09,5.5,92 9999.0,999,16.1,999,99,99
2022,11,4,6,56,999 99.0 99.0,1.11,10.53,5.66,94 9999.0,999,16.1,999,99,99
2022,11,4,7,26,999 99.0 99.0,1.09,9.09,5.58,89 9999.0,999,16.1,999,99,99
2022,11,4,7,56,999 99.0 99.0,1.12,9.09,5.89,85 9999.0,999,16.1,999,99,99
2022,11,4,8,26,999 99.0 99.0,1.11,9.88,6.04,86 9999.0,999,16.1,999,99,99
2022,11,4,8,56,999 99.0 99.0,1.12,8.33,6.26,90 9999.0,999,16.1,999,99,99
2022,11,4,9,26,999 99.0 99.0,1.13,10.53,6.26,96 9999.0,999,16.1,999,99,99
2022,11,4,9,56,999 99.0 99.0,1.14,10.53,6.31,94 9999.0,999,16.1,999,99,99
2022,11,4,10,26,999 99.0 99.0,1.17,10.53,6.38,97 9999.0,999,16.1,999,99,99
2022,11,4,10,56,999 99.0 99.0,1.18,9.09,6.62,86 9999.0,999,16.1,999,99,99
2022,11,4,11,26,999 99.0 99.0,1.16,9.88,6.64,92 9999.0,999,16.1,999,99,99
2022,11,4,11,56,999 99.0 99.0,1.09,9.88,6.57,94 9999.0,999,16.1,999,99,99
2022,11,4,12,26,999 99.0 99.0,1.15,9.88,6.59,97 9999.0,999,16.1,999,99,99
2022,11,4,12,56,999 99.0 99.0,1.11,10.53,6.57,100 9999.0,999,16.1,999,99,99
2022,11,4,13,26,999 99.0 99.0,1.14,9.88,6.5,97 9999.0,999,16.1,999,99,99
2022,11,4,13,56,999 99.0 99.0,1.12,9.88,6.56,96 9999.0,999,16.2,999,99,99
2022,11,4,14,26,999 99.0 99.0,1.12,9.09,6.37,94 9999.0,999,16.3,999,99,99
2022,11,4,14,56,999 99.0 99.0,1.1,9.88,6.21,104 9999.0,999,16.3,999,99,99
2022,11,4,15,26,999 99.0 99.0,1.13,9.88,6.1,89 9999.0,999,16.4,999,99,99
2022,11,4,15,56,999 99.0 99.0,1.16,9.88,6.32,106 9999.0,999,16.7,999,99,99
2022,11,4,16,26,999 99.0 99.0,1.15,10.53,6.17,94 9999.0,999,16.9,999,99,99
2022,11,4,16,56,999 99.0 99.0,1.19,10.53,6.32,94 9999.0,999,17.1,999,99,99
2022,11,4,17,26,999 99.0 99.0,1.1,10.53,5.93,93 9999.0,999,17.1,999,99,99
2022,11,4,17,56,999 99.0 99.0,1.12,6.25,5.89,114 9999.0,999,17,999,99,99
2022,11,4,18,26,999 99.0 99.0,1.12,9.88,6.21,100 9999.0,999,17,999,99,99
2022,11,4,18,56,999 99.0 99.0,1.16,8.33,6.12,104 9999.0,999,17.1,999,99,99
2022,11,4,19,26,999 99.0 99.0,1.12,9.88,6.15,86 9999.0,999,16.9,999,99,99
2022,11,4,19,56,999 99.0 99.0,1.14,9.88,5.96,94 9999.0,999,16.8,999,99,99
2022,11,4,20,26,999 99.0 99.0,1.16,9.88,6.28,99 9999.0,999,16.8,999,99,99
2022,11,4,20,56,999 99.0 99.0,1.14,10.53,6.19,104 9999.0,999,16.8,999,99,99
2022,11,4,21,26,999 99.0 99.0,1.14,9.88,6.19,96 9999.0,999,16.8,999,99,99
2022,11,4,21,56,999 99.0 99.0,1.14,9.88,6.27,86 9999.0,999,16.6,999,99,99
2022,11,4,22,26,999 99.0 99.0,1.1,6.67,6.13,117 9999.0,999,16.6,999,99,99
2022,11,4,22,56,999 99.0 99.0,1.11,10.53,6,96 9999.0,999,16.5,999,99,99
2022,11,4,23,26,999 99.0 99.0,1.13,7.69,6.14,110 9999.0,999,16.4,999,99,99
2022,11,4,23,56,999 99.0 99.0,1.09,9.88,6.2,106 9999.0,999,16.4,999,99,99
2022,11,5,0,26,999 99.0 99.0,1.07,7.69,6.1,107 9999.0,999,16.4,999,99,99
2022,11,5,0,56,999 99.0 99.0,0.99,8.33,5.72,110 9999.0,999,16.3,999,99,99
2022,11,5,1,26,999 99.0 99.0,1.05,9.88,5.82,104 9999.0,999,16.3,999,99,99
2022,11,5,1,56,999 99.0 99.0,1.09,9.88,5.93,99 9999.0,999,16.3,999,99,99
2022,11,5,2,26,999 99.0 99.0,1.04,9.09,5.92,116 9999.0,999,16.3,999,99,99
2022,11,5,2,56,999 99.0 99.0,1.02,9.88,5.89,102 9999.0,999,16.3,999,99,99
2022,11,5,3,26,999 99.0 99.0,1,9.09,5.81,109 9999.0,999,16.3,999,99,99
2022,11,5,3,56,999 99.0 99.0,1.02,8.33,5.76,111 9999.0,999,16.3,999,99,99
2022,11,5,4,26,999 99.0 99.0,1.05,9.09,6.11,110 9999.0,999,16.3,999,99,99
2022,11,5,4,56,999 99.0 99.0,0.98,7.14,5.86,123 9999.0,999,16.2,999,99,99
2022,11,5,5,26,999 99.0 99.0,0.98,8.33,5.86,116 9999.0,999,16.2,999,99,99
2022,11,5,5,56,999 99.0 99.0,1.06,7.69,5.78,120 9999.0,999,16.2,999,99,99
2022,11,5,6,26,999 99.0 99.0,1.05,7.69,5.96,118 9999.0,999,16.2,999,99,99
2022,11,5,6,56,999 99.0 99.0,1.01,7.69,5.84,113 9999.0,999,16.2,999,99,99
2022,11,5,7,26,999 99.0 99.0,1.01,7.69,5.94,125 9999.0,999,16.2,999,99,99
2022,11,5,7,56,999 99.0 99.0,1.02,7.14,5.9,124 9999.0,999,16.1,999,99,99
2022,11,5,8,26,999 99.0 99.0,1.11,8.33,6.13,111 9999.0,999,16.1,999,99,99
2022,11,5,8,56,999 99.0 99.0,1.03,7.14,5.91,127 9999.0,999,16.1,999,99,99
2022,11,5,9,26,999 99.0 99.0,1.04,7.69,5.87,114 9999.0,999,16.1,999,99,99
2022,11,5,9,56,999 99.0 99.0,1.03,9.09,5.87,118 9999.0,999,16.2,999,99,99
2022,11,5,10,26,999 99.0 99.0,1,7.69,5.99,123 9999.0,999,16.3,999,99,99
2022,11,5,10,56,999 99.0 99.0,1.01,7.69,5.96,120 9999.0,999,16.3,999,99,99
2022,11,5,11,26,999 99.0 99.0,1.08,6.67,6.15,121 9999.0,999,16.3,999,99,99
2022,11,5,11,56,999 99.0 99.0,1.02,9.88,6.06,107 9999.0,999,16.3,999,99,99
2022,11,5,12,26,999 99.0 99.0,1.07,9.88,6.16,110 9999.0,999,16.3,999,99,99
2022,11,5,12,56,999 99.0 99.0,1.02,7.69,6.08,123 9999.0,999,16.3,999,99,99
2022,11,5,13,26,999 99.0 99.0,1.03,9.88,6.22,107 9999.0,999,16.3,999,99,99
2022,11,5,13,56,999 99.0 99.0,1.04,6.67,5.95,120 9999.0,999,16.3,999,99,99
2022,11,5,14,26,999 99.0 99.0,1.01,7.69,6.01,118 9999.0,999,16.3,999,99,99
2022,11,5,14,56,999 99.0 99.0,1.08,9.88,6.19,99 9999.0,999,16.3,999,99,99
2022,11,5,15,26,999 99.0 99.0,1.11,6.25,5.94,123 9999.0,999,16.4,999,99,99
2022,11,5,15,56,999 99.0 99.0,1.06,7.69,5.87,118 9999.0,999,16.5,999,99,99
2022,11,5,16,26,999 99.0 99.0,1.09,8.33,5.93,118 9999.0,999,16.5,999,99,99
2022,11,5,16,56,999 99.0 99.0,1.11,8.33,5.98,118 9999.0,999,16.6,999,99,99
2022,11,5,17,26,999 99.0 99.0,1.09,7.69,6.04,120 9999.0,999,16.7,999,99,99
2022,11,5,17,56,999 99.0 99.0,1.2,6.67,6.02,125 9999.0,999,16.7,999,99,99
2022,11,5,18,26,999 99.0 99.0,1.11,7.14,5.88,118 9999.0,999,16.7,999,99,99
2022,11,5,18,56,999 99.0 99.0,1.15,7.14,5.92,123 9999.0,999,16.8,999,99,99
2022,11,5,19,26,999 99.0 99.0,1.13,8.33,5.83,121 9999.0,999,16.8,999,99,99
2022,11,5,19,56,999 99.0 99.0,1.13,7.14,5.65,123 9999.0,999,16.8,999,99,99
2022,11,5,20,26,999 99.0 99.0,1.15,9.09,5.71,120 9999.0,999,16.8,999,99,99
2022,11,5,20,56,999 99.0 99.0,1.22,6.67,5.73,130 9999.0,999,16.7,999,99,99
2022,11,5,21,26,999 99.0 99.0,1.17,7.14,5.61,128 9999.0,999,16.7,999,99,99
2022,11,5,21,56,999 99.0 99.0,1.21,7.14,5.73,124 9999.0,999,16.6,999,99,99
2022,11,5,22,26,999 99.0 99.0,1.14,7.14,5.45,124 9999.0,999,16.6,999,99,99
2022,11,5,22,56,999 99.0 99.0,1.17,6.25,5.36,124 9999.0,999,16.6,999,99,99
2022,11,5,23,26,999 99.0 99.0,1.22,7.14,5.52,125 9999.0,999,16.5,999,99,99
2022,11,5,23,56,999 99.0 99.0,1.1,5.88,5.3,128 9999.0,999,16.5,999,99,99
2022,11,6,0,26,999 99.0 99.0,1.17,7.69,5.6,121 9999.0,999,16.4,999,99,99
2022,11,6,0,56,999 99.0 99.0,1.2,7.14,5.4,121 9999.0,999,16.4,999,99,99
2022,11,6,1,26,999 99.0 99.0,1.19,7.14,5.27,127 9999.0,999,16.4,999,99,99
2022,11,6,1,56,999 99.0 99.0,1.23,8.33,5.06,118 9999.0,999,16.3,999,99,99
2022,11,6,2,26,999 99.0 99.0,1.18,7.14,4.93,124 9999.0,999,16.3,999,99,99
2022,11,6,2,56,999 99.0 99.0,1.22,7.14,5.05,120 9999.0,999,16.3,999,99,99
2022,11,6,3,26,999 99.0 99.0,1.23,9.09,5.14,120 9999.0,999,16.3,999,99,99
2022,11,6,3,56,999 99.0 99.0,1.24,7.69,5.2,113 9999.0,999,16.3,999,99,99
2022,11,6,4,26,999 99.0 99.0,1.2,8.33,5.06,127 9999.0,999,16.2,999,99,99
2022,11,6,4,56,999 99.0 99.0,1.19,8.33,5.19,118 9999.0,999,16.2,999,99,99
2022,11,6,5,26,999 99.0 99.0,1.19,8.33,5.3,121 9999.0,999,16.2,999,99,99
2022,11,6,5,56,999 99.0 99.0,1.24,8.33,5.44,120 9999.0,999,16.2,999,99,99
2022,11,6,6,26,999 99.0 99.0,1.12,8.33,5.09,124 9999.0,999,16.2,999,99,99
2022,11,6,6,56,999 99.0 99.0,1.2,5.88,5.2,135 9999.0,999,16.2,999,99,99
2022,11,6,7,26,999 99.0 99.0,1.19,6.67,5.18,131 9999.0,999,16.2,999,99,99
2022,11,6,7,56,999 99.0 99.0,1.27,7.14,5.24,135 9999.0,999,16.5,999,99,99
2022,11,6,8,26,999 99.0 99.0,1.2,6.67,5.23,141 9999.0,999,16.6,999,99,99
2022,11,6,8,56,999 99.0 99.0,1.2,7.14,5.23,134 9999.0,999,16.6,999,99,99
2022,11,6,9,26,999 99.0 99.0,1.23,7.14,5.33,134 9999.0,999,16.6,999,99,99
2022,11,6,9,56,999 99.0 99.0,1.24,7.14,5.42,131 9999.0,999,16.6,999,99,99
2022,11,6,10,26,999 99.0 99.0,1.19,7.14,5.17,135 9999.0,999,16.6,999,99,99
2022,11,6,10,56,999 99.0 99.0,1.19,6.67,5.25,137 9999.0,999,16.6,999,99,99
2022,11,6,11,26,999 99.0 99.0,1.23,7.14,5.27,128 9999.0,999,16.5,999,99,99
2022,11,6,11,56,999 99.0 99.0,1.19,7.14,5.31,124 9999.0,999,16.5,999,99,99
2022,11,6,12,26,999 99.0 99.0,1.13,7.69,5.42,117 9999.0,999,16.5,999,99,99
2022,11,6,12,56,999 99.0 99.0,1.09,6.67,5.42,139 9999.0,999,16.5,999,99,99
2022,11,6,13,26,999 99.0 99.0,1.1,5.88,5.48,131 9999.0,999,16.5,999,99,99
2022,11,6,13,56,999 99.0 99.0,1.09,7.14,5.51,125 9999.0,999,16.5,999,99,99
2022,11,6,14,26,999 99.0 99.0,1.18,7.14,5.76,128 9999.0,999,16.6,999,99,99
2022,11,6,14,56,999 99.0 99.0,1.12,7.69,5.85,125 9999.0,999,16.6,999,99,99
2022,11,6,15,26,999 99.0 99.0,1.18,6.67,5.84,123 9999.0,999,16.8,999,99,99
2022,11,6,15,56,999 99.0 99.0,1.17,8.33,5.91,127 9999.0,999,16.8,999,99,99
2022,11,6,16,26,999 99.0 99.0,1.07,8.33,5.89,134 9999.0,999,16.8,999,99,99
2022,11,6,16,56,999 99.0 99.0,1.19,6.25,5.94,131 9999.0,999,16.9,999,99,99
2022,11,6,17,26,999 99.0 99.0,1.14,6.67,5.73,121 9999.0,999,16.9,999,99,99
2022,11,6,17,56,999 99.0 99.0,1.21,6.25,5.9,127 9999.0,999,17,999,99,99
2022,11,6,18,26,999 99.0 99.0,1.16,7.14,5.88,127 9999.0,999,17,999,99,99
2022,11,6,18,56,999 99.0 99.0,1.09,7.14,5.62,135 9999.0,999,17,999,99,99
2022,11,6,19,26,999 99.0 99.0,1.21,6.25,5.89,128 9999.0,999,16.9,999,99,99
2022,11,6,19,56,999 99.0 99.0,1.21,6.25,5.63,132 9999.0,999,17,999,99,99
2022,11,6,20,26,999 99.0 99.0,1.22,7.69,5.7,128 9999.0,999,17,999,99,99
2022,11,6,20,56,999 99.0 99.0,1.15,6.25,5.54,124 9999.0,999,16.9,999,99,99
2022,11,6,21,26,999 99.0 99.0,1.16,6.67,5.66,131 9999.0,999,16.9,999,99,99
2022,11,6,21,56,999 99.0 99.0,1.12,7.14,5.6,134 9999.0,999,16.9,999,99,99
2022,11,6,22,26,999 99.0 99.0,1.21,6.25,5.76,134 9999.0,999,16.9,999,99,99
2022,11,6,22,56,999 99.0 99.0,1.13,7.14,5.68,130 9999.0,999,16.8,999,99,99
2022,11,6,23,26,999 99.0 99.0,1.15,7.14,5.7,127 9999.0,999,16.8,999,99,99
2022,11,6,23,56,999 99.0 99.0,1.1,8.33,5.81,124 9999.0,999,16.8,999,99,99
2022,11,7,0,26,999 99.0 99.0,1.12,7.69,5.79,128 9999.0,999,16.9,999,99,99
2022,11,7,0,56,999 99.0 99.0,1.1,6.67,5.8,131 9999.0,999,16.9,999,99,99
2022,11,7,1,26,999 99.0 99.0,1.13,9.09,5.9,120 9999.0,999,16.9,999,99,99
2022,11,7,1,56,999 99.0 99.0,1.14,7.69,5.83,128 9999.0,999,16.8,999,99,99
2022,11,7,2,26,999 99.0 99.0,1.13,8.33,5.75,123 9999.0,999,16.8,999,99,99
2022,11,7,2,56,999 99.0 99.0,1.06,7.69,5.8,127 9999.0,999,16.8,999,99,99
2022,11,7,3,26,999 99.0 99.0,1.05,8.33,5.64,120 9999.0,999,16.7,999,99,99
2022,11,7,3,56,999 99.0 99.0,1.09,8.33,5.52,124 9999.0,999,16.7,999,99,99
2022,11,7,4,26,999 99.0 99.0,1.11,6.67,5.54,135 9999.0,999,16.7,999,99,99
2022,11,7,4,56,999 99.0 99.0,1.09,7.69,5.74,130 9999.0,999,16.7,999,99,99
2022,11,7,5,26,999 99.0 99.0,1.14,8.33,5.63,123 9999.0,999,16.7,999,99,99
2022,11,7,5,56,999 99.0 99.0,1.15,8.33,5.75,128 9999.0,999,16.7,999,99,99
2022,11,7,6,26,999 99.0 99.0,1.18,7.14,5.68,125 9999.0,999,16.7,999,99,99
2022,11,7,6,56,999 99.0 99.0,1.13,8.33,5.74,125 9999.0,999,16.7,999,99,99
2022,11,7,7,26,999 99.0 99.0,1.08,7.69,5.7,121 9999.0,999,16.7,999,99,99
2022,11,7,7,56,999 99.0 99.0,1.13,6.67,5.76,123 9999.0,999,16.7,999,99,99
2022,11,7,8,26,999 99.0 99.0,1.09,6.67,5.74,123 9999.0,999,16.6,999,99,99
2022,11,7,8,56,999 99.0 99.0,1.09,8.33,5.77,121 9999.0,999,16.6,999,99,99
2022,11,7,9,26,999 99.0 99.0,1.07,8.33,6.04,120 9999.0,999,16.6,999,99,99
2022,11,7,9,56,999 99.0 99.0,1.1,8.33,5.96,118 9999.0,999,16.6,999,99,99
2022,11,7,10,26,999 99.0 99.0,1.1,9.09,5.97,117 9999.0,999,16.6,999,99,99
2022,11,7,10,56,999 99.0 99.0,1.14,9.09,6.32,120 9999.0,999,16.6,999,99,99
2022,11,7,11,26,999 99.0 99.0,1.08,9.09,6.27,121 9999.0,999,16.6,999,99,99
2022,11,7,11,56,999 99.0 99.0,1.07,7.69,6.33,127 9999.0,999,16.6,999,99,99
2022,11,7,12,26,999 99.0 99.0,1.03,9.09,6.25,121 9999.0,999,16.6,999,99,99
2022,11,7,12,56,999 99.0 99.0,1.04,7.69,6.46,125 9999.0,999,16.6,999,99,99
2022,11,7,13,26,999 99.0 99.0,1.08,8.33,6.66,120 9999.0,999,16.6,999,99,99
2022,11,7,13,56,999 99.0 99.0,0.98,9.09,6.63,121 9999.0,999,16.6,999,99,99
2022,11,7,14,26,999 99.0 99.0,1,9.09,6.61,127 9999.0,999,16.6,999,99,99
2022,11,7,14,56,999 99.0 99.0,1.02,8.33,6.83,124 9999.0,999,16.7,999,99,99
2022,11,7,15,26,999 99.0 99.0,1.05,9.88,6.87,114 9999.0,999,16.8,999,99,99
2022,11,7,15,56,999 99.0 99.0,1.02,9.09,6.85,116 9999.0,999,17,999,99,99
2022,11,7,16,26,999 99.0 99.0,1.05,9.88,7.08,117 9999.0,999,17.2,999,99,99
2022,11,7,16,56,999 99.0 99.0,1.03,9.88,6.83,124 9999.0,999,17.2,999,99,99
2022,11,7,17,26,999 99.0 99.0,1.13,9.88,7.09,117 9999.0,999,17.4,999,99,99
2022,11,7,17,56,999 99.0 99.0,1.13,8.33,7,127 9999.0,999,17.6,999,99,99
2022,11,7,18,26,999 99.0 99.0,1.04,9.88,6.86,111 9999.0,999,17.7,999,99,99
2022,11,7,18,56,999 99.0 99.0,1.07,9.09,6.91,121 9999.0,999,17.9,999,99,99
2022,11,7,19,26,999 99.0 99.0,1.1,9.88,6.98,117 9999.0,999,18,999,99,99
2022,11,7,19,56,999 99.0 99.0,0.99,7.14,6.53,124 9999.0,999,17.9,999,99,99
2022,11,7,20,26,999 99.0 99.0,1.09,9.88,6.85,117 9999.0,999,17.9,999,99,99
2022,11,7,20,56,999 99.0 99.0,1.06,8.33,6.77,118 9999.0,999,17.8,999,99,99
2022,11,7,21,26,999 99.0 99.0,1.05,9.09,6.83,120 9999.0,999,17.7,999,99,99
2022,11,7,21,56,999 99.0 99.0,1.04,9.09,6.82,124 9999.0,999,17.6,999,99,99
2022,11,7,22,26,999 99.0 99.0,1.07,9.09,6.7,127 9999.0,999,17.6,999,99,99
2022,11,7,22,56,999 99.0 99.0,1.02,9.88,6.95,109 9999.0,999,17.5,999,99,99
2022,11,7,23,26,999 99.0 99.0,1.07,10.53,6.9,123 9999.0,999,17.4,999,99,99
2022,11,7,23,56,999 99.0 99.0,1.04,8.33,6.9,124 9999.0,999,17.3,999,99,99
2022,11,8,0,26,999 99.0 99.0,0.96,8.33,6.62,116 9999.0,999,17.2,999,99,99
2022,11,8,0,56,999 99.0 99.0,0.95,9.88,7.06,123 9999.0,999,17.1,999,99,99
2022,11,8,1,26,999 99.0 99.0,0.99,10.53,7.25,120 9999.0,999,17,999,99,99
2022,11,8,1,56,999 99.0 99.0,0.99,10.53,7.48,114 9999.0,999,17,999,99,99
2022,11,8,2,26,999 99.0 99.0,0.95,9.09,7.27,116 9999.0,999,17,999,99,99
2022,11,8,2,56,999 99.0 99.0,0.91,9.88,7.34,121 9999.0,999,16.9,999,99,99
2022,11,8,3,26,999 99.0 99.0,1.05,10.53,7.85,114 9999.0,999,16.9,999,99,99
2022,11,8,3,56,999 99.0 99.0,0.93,11.76,7.76,107 9999.0,999,16.8,999,99,99
2022,11,8,4,26,999 99.0 99.0,1.03,10.53,8.03,109 9999.0,999,16.8,999,99,99
2022,11,8,4,56,999 99.0 99.0,0.91,9.88,7.37,117 9999.0,999,16.8,999,99,99
2022,11,8,5,26,999 99.0 99.0,1,11.11,6.85,99 9999.0,999,16.8,999,99,99
2022,11,8,5,56,999 99.0 99.0,1.01,10.53,5.56,103 9999.0,999,16.7,999,99,99
2022,11,8,6,26,999 99.0 99.0,1.18,10.53,5.14,109 9999.0,999,16.6,999,99,99
2022,11,8,6,56,999 99.0 99.0,1.21,11.11,4.78,106 9999.0,999,16.6,999,99,99
2022,11,8,7,26,999 99.0 99.0,1.31,10.53,4.75,117 9999.0,999,16.5,999,99,99
2022,11,8,7,56,999 99.0 99.0,1.38,10.53,4.79,102 9999.0,999,16.5,999,99,99
2022,11,8,8,26,999 99.0 99.0,1.54,4.17,4.45,30 9999.0,999,16.5,999,99,99
2022,11,8,8,56,999 99.0 99.0,1.63,4.76,4.59,33 9999.0,999,16.5,999,99,99
2022,11,8,9,26,999 99.0 99.0,1.88,5.56,4.9,44 9999.0,999,16.4,999,99,99
2022,11,8,9,56,999 99.0 99.0,2.05,5.56,4.95,44 9999.0,999,16.4,999,99,99
